customer_id,age,customer_tenure_months,avg_watch_hours_per_week,avg_session_length_min,days_since_last_login,number_of_devices,number_of_support_tickets,monthly_price,discount_percent,subscription_plan,device_type_primary,payment_method,auto_renew_enabled,uses_offline_downloads,shared_account,watched_trending_content,engagement_level,satisfaction_rating,churn_score_hidden,churned
SV501662,33,37.6,3.0,68.4,18.8,5,1.0,8.99,20,Premium,Mobile,Gift Card,False,False,False,True,Low,High,8.55,Yes
SV501330,16,10.8,1.4,13.1,14.1,4,1.0,15.99,0,Standard,SmartTV,Credit Card,True,True,False,True,Low,High,-4.74,No
SV501178,38,19.5,5.5,53.5,22.3,2,0.0,19.99,0,Basic,Tablet,Debit Card,False,False,True,True,Low,High,33.5,Yes
SV503720,35,21.7,10.4,89.0,5.6,4,3.0,15.99,0,Standard,Laptop,Debit Card,True,False,False,False,Medium,High,2.32,No
SV502157,25,59.1,6.1,37.8,3.4,5,0.0,8.99,0,Standard,Laptop,PayPal,True,False,False,False,Medium,High,-15.61,No
SV500298,16,21.7,19.0,70.7,1.2,3,1.0,12.99,20,Standard,Mobile,PayPal,True,False,False,False,High,High,-17.13,No
SV500093,33,19.9,3.8,45.4,8.2,5,0.0,8.99,30,Family,Tablet,Credit Card,True,False,True,True,Low,High,-18.29,No
SV502404,24,24.7,10.1,28.3,25.4,5,0.0,12.99,0,Premium,SmartTV,Credit Card,True,False,False,False,High,Medium,-15.4,No
SV503548,26,20.3,6.8,55.8,4.0,3,1.0,12.99,0,Standard,Tablet,Credit Card,True,False,True,True,Medium,High,-10.83,No
SV501575,20,20.6,7.2,48.3,15.5,5,1.0,12.99,30,Family,Tablet,PayPal,True,False,True,True,Medium,High,-19.37,No
SV503745,30,31.5,10.5,48.6,0.3,3,1.0,8.99,0,Basic,Laptop,PayPal,True,False,True,False,Medium,High,-1.77,No
SV502886,40,2.9,7.1,52.8,2.0,2,1.0,15.99,0,Premium,Mobile,Credit Card,True,False,False,True,Low,High,11.91,Yes
SV501793,31,32.6,11.0,66.3,22.2,4,1.0,15.99,10,Standard,Mobile,PayPal,False,False,False,True,High,High,-4.19,No
SV500023,32,13.2,2.1,80.3,2.7,1,1.0,8.99,20,Premium,SmartTV,Debit Card,True,False,True,True,Low,High,-23.36,No
SV503350,35,4.9,1.7,47.4,0.5,1,3.0,15.99,0,Basic,Laptop,PayPal,True,True,True,True,Low,Medium,42.68,Yes
SV503623,46,6.3,2.3,37.0,23.3,5,2.0,8.99,10,Standard,SmartTV,Credit Card,False,False,False,True,Medium,Medium,5.67,Yes
SV501731,34,3.1,5.8,3.0,5.8,3,0.0,8.99,0,Standard,Mobile,Gift Card,True,True,False,True,High,High,0.16,No
SV501084,35,2.8,5.4,30.5,3.0,1,1.0,19.99,30,Standard,Tablet,Gift Card,True,True,False,False,Medium,High,2.22,No
SV503991,23,5.4,11.9,28.0,8.6,4,46.0,8.99,0,Premium,Laptop,Credit Card,True,False,True,True,High,High,-24.43,No
SV502665,35,9.3,12.2,59.9,2.8,3,1.0,19.99,20,Standard,Tablet,PayPal,False,False,True,False,High,High,-17.87,No
SV502378,34,3.5,5.4,49.5,7.5,1,0.0,8.99,10,Standard,Laptop,Credit Card,True,True,True,True,Medium,High,-10.57,No
SV501272,30,5.1,6.7,52.3,3.7,4,2.0,12.99,0,Premium,Laptop,Credit Card,True,False,True,True,Medium,High,-23.14,No
SV500305,22,19.2,4.8,22.9,0.6,1,0.0,12.99,50,Basic,Mobile,Credit Card,False,False,True,False,Medium,High,0.79,No
SV502902,45,22.2,4.5,58.0,3.6,5,0.0,19.99,10,Basic,Mobile,Credit Card,False,False,False,True,Medium,High,-3.41,No
SV502761,16,22.9,7.9,17.2,14.0,3,2.0,15.99,0,Premium,Tablet,Credit Card,True,False,False,False,Low,High,-7.62,No
SV500598,37,19.9,10.8,39.7,1.2,5,1.0,8.99,10,Standard,SmartTV,PayPal,True,False,True,False,High,High,-33.47,No
SV503879,37,10.1,8.7,42.5,18.7,4,1.0,12.99,30,Basic,Laptop,Credit Card,False,True,False,True,Medium,High,-1.83,No
SV500871,23,2.6,4.9,46.9,5.0,2,0.0,12.99,0,Standard,SmartTV,Gift Card,False,True,True,True,Medium,High,-12.75,No
SV502545,29,21.3,11.2,37.9,5.4,3,2.0,8.99,0,Premium,Laptop,Debit Card,True,False,False,True,High,Medium,-15.6,No
SV502121,34,17.4,0.3,23.3,2.8,5,0.0,12.99,0,Basic,SmartTV,Debit Card,True,False,False,True,Low,High,6.52,Yes
SV501360,30,10.5,10.0,12.6,1.3,5,1.0,12.99,30,Basic,Mobile,Debit Card,True,True,False,False,Medium,High,0.74,No
SV501936,34,4.0,5.6,39.4,19.8,1,0.0,12.99,20,Standard,Mobile,PayPal,True,False,False,False,Medium,High,-15.87,No
SV502758,42,10.2,4.7,53.3,14.2,2,1.0,19.99,0,Standard,Mobile,PayPal,False,False,False,False,Low,High,-11.54,No
SV503644,31,24.7,7.8,49.6,15.7,2,1.0,8.99,20,Premium,SmartTV,Credit Card,False,True,False,True,Medium,Medium,-0.76,No
SV501539,51,11.4,8.3,69.2,8.9,4,1.0,15.99,0,Standard,SmartTV,Credit Card,True,False,False,True,Medium,High,-1.85,No
SV502210,43,25.5,1.8,35.1,11.8,5,1.0,8.99,0,Basic,SmartTV,Credit Card,True,True,True,True,Low,High,26.99,Yes
SV501052,35,11.4,5.5,40.7,4.7,3,0.0,19.99,0,Family,Mobile,PayPal,True,True,False,True,High,High,-32.13,No
SV501566,21,16.8,10.7,21.0,0.3,2,0.0,8.99,0,Basic,Mobile,PayPal,True,False,False,True,Medium,High,-17.62,No
SV503246,25,32.8,5.3,92.9,29.2,2,2.0,8.99,20,Basic,Laptop,Credit Card,False,False,False,True,Medium,High,5.49,Yes
SV501926,28,14.4,6.2,41.9,6.4,2,4.0,15.99,0,Basic,SmartTV,Debit Card,True,False,False,False,Medium,Medium,3.03,No
SV502023,33,6.4,10.0,45.3,16.1,3,0.0,8.99,0,Premium,Mobile,Debit Card,True,False,False,True,High,High,-31.54,No
SV500408,16,14.8,6.7,89.7,54.9,5,3.0,15.99,10,Standard,Mobile,PayPal,True,False,True,False,High,High,-14.75,No
SV500099,24,2.9,4.2,34.5,2.3,5,4.0,15.99,20,Standard,Laptop,PayPal,False,False,False,True,Medium,Medium,1.6,No
SV501211,29,6.1,15.1,4.5,8.2,2,2.0,8.99,10,Family,Mobile,Credit Card,True,False,True,False,High,Low,-23.19,No
SV501432,24,14.9,2.8,54.7,3.1,2,1.0,15.99,0,Premium,Mobile,Credit Card,True,False,False,True,Medium,High,-13.75,No
SV500315,31,6.1,14.5,42.1,0.1,3,0.0,8.99,0,Basic,Laptop,Gift Card,True,False,False,False,High,High,-22.43,No
SV501173,23,19.9,2.5,58.9,21.9,4,2.0,8.99,0,Basic,Tablet,Credit Card,True,False,True,True,Medium,,-0.49,No
SV501235,25,12.0,5.5,41.1,14.1,5,1.0,12.99,10,Family,Mobile,Credit Card,True,False,False,False,Medium,High,-23.03,No
SV503159,26,8.8,10.0,61.3,1.5,1,2.0,15.99,10,Basic,SmartTV,PayPal,True,False,True,True,Medium,Medium,22.91,Yes
SV502732,53,16.3,8.4,56.7,1.9,3,0.0,12.99,10,Family,SmartTV,PayPal,True,False,False,False,Medium,High,-11.08,No
SV503972,37,4.6,10.2,49.3,4.7,3,1.0,15.99,0,Standard,Mobile,Debit Card,False,False,False,False,Medium,High,23.18,Yes
SV503640,17,3.2,7.3,62.0,0.1,1,2.0,8.99,0,Premium,Mobile,Debit Card,True,False,False,False,Medium,Medium,18.7,Yes
SV500751,31,49.9,6.8,50.6,45.4,2,1.0,8.99,0,Standard,Laptop,Credit Card,True,False,False,False,Medium,High,-34.36,No
SV503115,42,20.7,1.9,75.2,9.0,5,2.0,15.99,10,Family,Mobile,Debit Card,True,False,False,False,Low,Medium,3.1,No
SV500156,35,19.3,1.8,43.2,7.0,1,1.0,15.99,0,Standard,Mobile,PayPal,True,True,False,False,Low,High,-1.34,No
SV502561,35,19.7,4.2,44.7,3.7,2,3.0,12.99,30,Standard,Laptop,Gift Card,True,False,True,False,Medium,Low,32.13,Yes
SV500120,23,14.1,2.9,39.9,9.9,3,2.0,19.99,0,Standard,Mobile,Credit Card,True,False,False,True,Medium,Medium,0.87,No
SV501454,50,8.0,2.7,42.6,9.1,1,2.0,19.99,10,Premium,Mobile,Credit Card,False,False,False,True,Low,High,5.51,Yes
SV500511,31,26.0,5.2,72.9,17.2,3,2.0,8.99,0,Premium,SmartTV,Gift Card,True,False,True,True,Medium,High,-13.3,No
SV501517,48,44.2,7.3,37.4,23.9,4,3.0,12.99,10,Basic,Mobile,Credit Card,True,True,False,False,Medium,Medium,-3.47,No
SV503504,36,18.4,5.7,33.5,9.1,4,3.0,8.99,0,Basic,Mobile,Debit Card,True,True,False,True,Low,Medium,0.78,No
SV502016,34,6.3,3.6,65.1,3.1,3,1.0,8.99,0,Basic,Laptop,PayPal,True,False,False,False,Medium,High,-7.07,No
SV503440,56,29.2,4.9,86.2,30.9,2,1.0,8.99,10,Family,SmartTV,Debit Card,True,True,False,False,Medium,High,-10.57,No
SV502846,28,34.3,22.1,19.0,4.0,3,0.0,8.99,0,Basic,SmartTV,Debit Card,True,True,False,False,High,High,-27.77,No
SV501602,48,15.9,15.2,34.5,2.9,5,0.0,8.99,0,Basic,Mobile,Debit Card,True,False,True,True,High,Medium,-6.97,No
SV503778,33,72.0,1.0,49.8,8.9,5,4.0,8.99,0,Standard,Tablet,Gift Card,True,False,False,True,Low,Medium,6.49,Yes
SV503803,37,2.2,12.4,30.6,9.2,3,3.0,8.99,0,Family,SmartTV,Debit Card,True,False,False,True,Medium,Medium,-16.24,No
SV500676,60,19.0,3.8,25.5,16.2,5,1.0,15.99,30,Standard,Laptop,Debit Card,True,False,True,True,Low,High,1.97,No
SV500240,24,21.8,5.3,81.6,3.7,4,2.0,12.99,0,Premium,Laptop,PayPal,True,False,False,True,Low,High,-4.48,No
SV501023,41,11.7,4.9,30.8,16.3,3,4.0,12.99,30,Basic,SmartTV,Credit Card,True,False,False,False,Medium,Low,20.36,Yes
SV502216,34,4.3,6.5,35.2,3.3,5,1.0,8.99,0,Premium,SmartTV,Credit Card,True,False,False,True,Low,High,6.37,Yes
SV501511,40,16.5,13.9,65.9,7.8,1,1.0,19.99,10,Basic,Tablet,PayPal,True,False,False,False,High,High,-14.14,No
SV502813,28,27.2,6.6,55.7,3.8,2,0.0,8.99,0,Standard,Tablet,Gift Card,True,True,False,False,Medium,High,-4.64,No
SV503225,27,22.9,3.3,6.3,9.6,2,1.0,19.99,0,Basic,Tablet,Debit Card,True,False,True,False,Medium,High,14.41,Yes
SV503799,33,2.1,5.7,45.5,12.9,5,0.0,15.99,10,Standard,Laptop,PayPal,True,False,True,True,Medium,High,-1.66,No
SV503763,40,9.0,1.9,48.7,3.2,1,1.0,19.99,0,Standard,SmartTV,Debit Card,True,False,False,True,Low,High,7.48,Yes
SV502882,42,4.7,12.7,30.3,5.8,2,1.0,15.99,50,Basic,Laptop,Debit Card,True,False,True,False,Medium,High,1.82,No
SV500486,25,8.5,7.1,30.8,17.4,1,2.0,15.99,10,Basic,Laptop,Debit Card,True,False,True,True,Medium,Medium,28.63,Yes
SV503361,16,16.4,22.3,107.6,5.3,1,,15.99,10,Standard,SmartTV,Debit Card,False,False,True,True,High,High,-24.49,No
SV501873,21,11.9,1.6,56.9,4.0,4,1.0,12.99,20,Basic,SmartTV,Credit Card,True,False,False,True,Low,High,-18.95,No
SV502461,20,42.1,13.2,58.6,19.3,2,2.0,8.99,10,Premium,Laptop,Credit Card,False,True,True,False,High,High,-13.11,No
SV502437,37,24.9,6.2,40.8,25.8,3,1.0,12.99,10,Standard,SmartTV,Credit Card,False,True,True,False,Medium,High,9.15,Yes
SV500354,46,13.6,14.9,48.8,12.8,3,0.0,19.99,0,Standard,SmartTV,PayPal,True,False,True,True,Medium,Low,10.67,Yes
SV501017,31,4.2,4.8,74.6,8.3,4,0.0,12.99,10,Premium,SmartTV,Debit Card,True,False,True,True,Medium,High,-14.17,No
SV503663,37,16.2,4.2,30.2,45.4,1,0.0,15.99,0,Standard,SmartTV,Debit Card,True,False,False,True,Low,High,4.58,No
SV501741,50,21.1,6.9,77.3,0.6,1,0.0,12.99,0,Standard,Laptop,PayPal,True,True,False,True,Medium,High,-18.26,No
SV502330,24,4.1,8.1,39.3,0.2,5,1.0,15.99,0,Standard,Laptop,Credit Card,False,False,False,True,Medium,High,14.1,Yes
SV502403,26,5.3,0.8,56.9,2.7,1,1.0,19.99,0,Premium,Laptop,PayPal,True,True,True,True,Low,High,11.11,Yes
SV501220,34,12.8,16.2,64.3,18.7,4,0.0,8.99,10,Standard,Laptop,Credit Card,True,False,True,False,Medium,High,0.5,No
SV500051,41,7.7,0.8,3.0,35.3,5,1.0,19.99,30,Basic,SmartTV,PayPal,True,False,True,False,Low,High,32.18,Yes
SV502722,16,32.4,5.9,45.8,5.6,5,1.0,19.99,0,Basic,Mobile,Credit Card,True,False,False,False,Low,High,9.66,Yes
SV501720,46,5.4,10.1,27.6,27.7,3,2.0,19.99,0,Family,Mobile,Credit Card,True,False,False,False,High,High,-20.9,No
SV500073,39,2.2,5.0,32.5,18.9,3,3.0,19.99,10,Family,Mobile,Debit Card,True,False,False,True,Low,Medium,26.06,Yes
SV501688,32,2.1,2.7,20.6,9.9,5,1.0,12.99,0,Standard,Laptop,Debit Card,True,False,False,True,Low,High,24.23,Yes
SV502585,45,15.1,12.8,55.2,2.4,1,0.0,12.99,10,Standard,SmartTV,Debit Card,True,True,True,False,High,High,-12.63,No
SV500438,27,24.1,9.9,63.4,0.5,2,0.0,8.99,0,Standard,Mobile,Gift Card,False,False,True,False,Medium,High,-2.83,No
SV501474,32,9.4,5.8,66.7,4.9,5,1.0,12.99,0,Premium,Mobile,PayPal,True,False,False,False,Medium,High,-11.69,No
SV502760,26,10.2,4.5,12.5,0.5,2,1.0,19.99,0,Premium,Mobile,Debit Card,True,False,True,False,Low,Low,33.89,Yes
SV500802,38,12.9,4.7,69.4,11.7,2,1.0,12.99,50,Premium,Tablet,Debit Card,True,False,False,True,Low,High,-1.06,No
SV500465,29,18.5,10.9,47.8,7.7,4,1.0,19.99,0,Standard,Mobile,PayPal,True,False,True,False,Medium,High,5.46,Yes
SV503084,29,7.5,6.7,32.0,9.4,1,3.0,8.99,0,Standard,Tablet,PayPal,True,True,False,False,Medium,High,6.76,Yes
SV501064,27,4.3,2.5,70.0,22.3,5,1.0,8.99,0,Standard,Mobile,Credit Card,False,False,False,True,Low,High,37.01,Yes
SV503910,49,166.2,4.4,,0.9,1,1.0,8.99,0,Premium,SmartTV,Debit Card,True,False,False,False,Medium,High,-21.58,No
SV500157,45,19.1,5.0,51.7,3.9,3,0.0,15.99,0,Standard,Mobile,PayPal,False,False,True,False,Medium,High,-1.43,No
SV502003,37,3.6,7.5,48.9,0.8,1,1.0,19.99,0,Premium,SmartTV,Credit Card,False,False,False,True,Medium,High,-0.25,No
SV501653,30,16.7,4.9,61.8,12.1,2,2.0,12.99,0,Standard,Mobile,PayPal,True,False,True,False,Medium,Medium,-13.8,No
SV500052,18,11.3,6.7,52.5,16.6,5,1.0,8.99,10,Basic,Laptop,Credit Card,True,False,False,True,Medium,High,-14.81,No
SV501344,23,12.1,8.0,52.1,4.2,1,1.0,19.99,0,Basic,SmartTV,Debit Card,True,False,True,True,Medium,High,11.13,Yes
SV500220,32,27.2,5.4,24.4,20.4,3,1.0,19.99,0,Standard,Tablet,Debit Card,False,False,True,False,Medium,Medium,44.05,Yes
SV500564,44,26.4,5.2,69.1,20.1,4,3.0,8.99,0,Standard,SmartTV,Credit Card,True,False,True,True,Medium,Low,34.74,Yes
SV500026,40,20.1,1.4,58.8,0.6,5,0.0,8.99,10,Basic,SmartTV,PayPal,True,False,False,True,Low,High,-8.94,No
SV501583,26,25.9,6.5,37.5,18.5,3,0.0,12.99,0,Basic,Mobile,PayPal,True,False,True,False,Medium,High,-9.78,No
SV502014,51,1.5,5.4,53.0,14.1,2,0.0,15.99,0,Standard,SmartTV,Credit Card,True,True,False,True,Medium,High,-7.64,No
SV500214,30,6.1,27.9,27.5,6.8,3,49.0,12.99,0,Premium,Laptop,Gift Card,True,False,False,False,High,Low,23.99,Yes
SV502057,16,6.4,8.8,30.5,2.2,2,2.0,8.99,10,Standard,SmartTV,Credit Card,True,True,False,True,Medium,High,-7.08,No
SV500937,33,32.5,2.8,62.1,3.0,4,2.0,15.99,0,Standard,Mobile,Credit Card,False,True,False,True,Low,Medium,-4.9,No
SV500551,40,18.8,6.7,45.5,6.4,5,1.0,12.99,50,Standard,Mobile,Credit Card,True,True,True,True,High,High,-9.2,No
SV503026,42,6.6,6.0,32.5,4.8,1,3.0,12.99,10,Premium,Mobile,PayPal,False,False,False,False,Medium,High,8.41,Yes
SV502586,35,11.8,11.9,45.3,9.1,3,0.0,15.99,0,Basic,Tablet,Credit Card,True,False,False,True,High,High,-21.75,No
SV500325,42,5.8,8.2,81.2,1.3,3,1.0,12.99,20,Standard,SmartTV,Debit Card,False,True,True,True,Medium,High,-22.01,No
SV503270,46,9.4,5.4,50.1,13.5,3,0.0,15.99,0,Standard,Laptop,PayPal,False,True,False,True,Medium,High,-31.23,No
SV503975,37,5.5,2.5,43.9,4.5,2,2.0,12.99,0,Standard,SmartTV,Debit Card,True,False,False,True,Medium,Medium,-9.42,No
SV501670,33,24.2,13.8,53.1,3.7,4,0.0,12.99,30,Standard,Mobile,Credit Card,True,False,False,False,High,High,-16.96,No
SV500829,16,24.6,1.7,43.3,2.2,4,1.0,8.99,10,Basic,Mobile,Credit Card,True,False,True,True,Medium,High,1.47,No
SV503116,27,23.6,10.9,84.7,13.0,1,3.0,8.99,20,Standard,SmartTV,Credit Card,True,True,True,True,High,Medium,-16.95,No
SV500752,23,6.2,1.3,49.0,13.2,4,1.0,8.99,0,Standard,SmartTV,Credit Card,True,True,False,True,Low,High,-3.54,No
SV503702,26,21.2,2.7,67.7,24.2,3,2.0,15.99,30,Premium,SmartTV,PayPal,False,False,False,True,Medium,High,-4.73,No
SV503237,42,5.0,24.9,47.7,10.8,2,2.0,19.99,10,Basic,Tablet,Credit Card,True,True,False,False,High,Medium,-2.18,No
SV502476,16,14.2,4.9,,6.2,1,1.0,12.99,10,Premium,SmartTV,Debit Card,True,False,False,True,Low,High,-8.67,No
SV500044,35,10.4,6.5,83.5,8.0,1,3.0,12.99,0,Basic,Mobile,Debit Card,True,False,False,True,Low,Medium,20.29,Yes
SV503987,39,12.7,5.2,3.0,1.7,5,0.0,8.99,10,Premium,Mobile,Credit Card,False,False,False,True,Low,High,-1.35,No
SV501553,30,13.5,10.1,56.8,2.3,5,0.0,15.99,10,Standard,Laptop,PayPal,True,True,True,True,Medium,High,-24.92,No
SV500501,44,3.2,5.1,34.0,10.8,2,1.0,8.99,0,Standard,Mobile,Debit Card,True,False,False,True,Medium,High,11.54,Yes
SV502398,27,10.4,9.7,67.9,24.2,4,1.0,8.99,0,Standard,Laptop,Credit Card,True,False,False,True,Medium,Medium,-15.27,No
SV500976,46,5.4,2.6,47.8,20.2,5,0.0,12.99,30,Premium,Laptop,Credit Card,True,False,False,False,Low,High,-0.07,No
SV502527,30,5.7,16.1,48.3,0.7,4,2.0,19.99,30,Standard,Mobile,Credit Card,True,True,False,False,High,High,-19.76,No
SV501192,31,16.7,3.3,70.2,5.1,2,0.0,19.99,0,Standard,SmartTV,PayPal,False,False,True,False,Low,High,22.13,Yes
SV500810,32,14.0,18.9,59.7,27.9,4,1.0,19.99,10,Premium,Mobile,PayPal,True,True,False,False,High,High,-6.74,No
SV500999,43,0.7,3.5,26.4,5.4,2,2.0,15.99,20,Basic,Mobile,Debit Card,True,False,False,False,Low,High,-0.77,No
SV500568,40,9.8,11.9,58.6,9.7,1,3.0,19.99,0,Basic,SmartTV,Credit Card,True,False,True,False,Medium,Low,57.85,Yes
SV502792,25,17.8,3.7,98.0,1.2,4,2.0,8.99,0,Premium,Mobile,Debit Card,True,False,True,False,Medium,High,-11.64,No
SV503808,33,11.2,18.3,75.0,1.1,3,1.0,12.99,0,Family,Laptop,Debit Card,False,True,True,True,High,High,-29.42,No
SV502031,29,38.1,8.1,73.4,2.6,4,1.0,12.99,10,Basic,Tablet,Gift Card,False,False,True,True,Medium,High,19.52,Yes
SV500366,26,18.6,8.5,41.5,5.0,3,,19.99,0,Basic,Mobile,PayPal,True,False,False,False,Low,High,1.5,No
SV500457,25,15.3,4.4,6.8,18.9,5,2.0,8.99,0,Standard,SmartTV,Debit Card,True,False,False,True,Medium,Medium,7.4,Yes
SV500256,39,6.1,115.1,67.0,2.5,1,1.0,8.99,0,Basic,Laptop,Credit Card,True,False,False,False,Low,High,2.55,No
SV502186,33,36.3,7.5,80.5,28.2,1,1.0,15.99,0,Premium,SmartTV,Debit Card,True,False,False,True,Medium,High,-22.25,No
SV502270,39,11.3,9.5,43.1,8.1,5,0.0,8.99,0,Standard,Laptop,PayPal,False,False,False,True,High,High,-32.69,No
SV501476,57,51.1,8.3,51.2,9.1,5,0.0,12.99,0,Family,SmartTV,Credit Card,True,True,False,True,Medium,High,-20.74,No
SV500576,49,13.0,6.7,62.8,9.7,2,0.0,8.99,0,Premium,Mobile,Credit Card,True,False,False,False,Low,High,-3.95,No
SV502339,43,33.0,2.9,40.5,3.4,1,1.0,8.99,0,Family,Mobile,PayPal,True,True,False,False,Low,High,-0.17,No
SV502140,33,14.2,7.9,54.1,9.7,2,1.0,8.99,0,Standard,Laptop,Debit Card,True,False,False,False,Medium,High,-19.09,No
SV502282,46,2.3,4.3,25.4,3.9,5,0.0,12.99,0,Premium,Mobile,Credit Card,False,False,False,True,Medium,High,-30.9,No
SV503736,29,48.2,13.7,58.9,5.1,3,3.0,12.99,0,Basic,SmartTV,Gift Card,True,False,False,True,Medium,Medium,16.09,Yes
SV501764,22,41.2,4.4,49.6,21.2,3,0.0,12.99,0,Standard,SmartTV,Credit Card,True,True,True,False,Medium,High,1.02,No
SV502304,38,12.9,16.7,63.3,7.7,3,1.0,12.99,0,Standard,SmartTV,Debit Card,True,True,False,False,High,Low,-3.69,No
SV502893,27,16.1,2.3,35.7,29.8,4,1.0,8.99,50,Standard,Mobile,Gift Card,False,False,True,False,Low,Medium,45.47,Yes
SV500291,36,18.9,3.5,27.9,9.5,1,1.0,8.99,0,Standard,SmartTV,PayPal,True,False,False,False,Low,High,-5.95,No
SV500729,22,25.1,10.4,63.2,6.6,4,0.0,15.99,0,Standard,SmartTV,Credit Card,True,False,True,True,Medium,Medium,-3.88,No
SV501613,35,16.4,15.0,44.3,6.7,5,2.0,19.99,0,Family,Mobile,Credit Card,True,False,True,True,High,High,-24.41,No
SV500134,18,8.5,17.4,43.3,2.4,1,0.0,12.99,30,Standard,Tablet,Gift Card,True,False,False,False,High,High,-19.48,No
SV501510,35,7.4,6.6,36.2,14.6,2,2.0,8.99,10,Family,SmartTV,Debit Card,True,True,False,False,Low,Medium,1.93,No
SV503221,35,16.4,4.7,55.5,2.0,3,3.0,19.99,0,Standard,Mobile,Credit Card,True,False,False,True,Medium,High,-8.47,No
SV500680,43,5.0,6.3,62.3,28.0,4,0.0,12.99,0,Basic,Laptop,PayPal,True,False,False,True,High,High,-34.14,No
SV503473,40,48.1,3.0,,11.6,4,1.0,19.99,20,Basic,Mobile,Credit Card,False,False,False,False,Medium,High,-10.3,No
SV500263,28,26.1,10.9,64.1,8.1,1,0.0,15.99,0,Basic,SmartTV,Gift Card,True,True,False,True,High,High,-12.82,No
SV502428,34,5.9,3.9,73.2,5.9,3,1.0,8.99,10,Standard,Laptop,Credit Card,True,False,False,True,Low,Medium,17.64,Yes
SV503349,24,3.6,7.5,49.4,0.4,4,3.0,12.99,0,Basic,SmartTV,PayPal,False,True,False,True,Medium,Low,45.02,Yes
SV502241,25,39.8,2.0,37.0,1.7,4,0.0,15.99,0,Basic,SmartTV,PayPal,False,False,True,True,Low,High,25.23,Yes
SV500764,38,3.3,6.9,,7.2,1,0.0,8.99,20,Standard,Laptop,Credit Card,True,True,False,False,Low,High,2.73,No
SV500056,31,8.7,4.5,86.6,8.3,4,1.0,12.99,50,Basic,Laptop,Gift Card,False,True,False,True,Medium,High,-9.55,No
SV502784,38,24.0,12.5,89.2,23.1,5,0.0,15.99,10,Basic,Mobile,Debit Card,False,False,False,True,High,High,8.31,Yes
SV500682,48,9.3,0.8,35.3,27.0,5,0.0,12.99,10,Basic,SmartTV,PayPal,True,False,False,False,Low,High,12.77,Yes
SV501293,16,1.8,8.3,67.9,9.6,5,2.0,8.99,30,Premium,Mobile,Credit Card,True,True,False,False,Medium,Medium,-4.15,No
SV502185,34,41.5,3.1,49.9,23.2,4,4.0,12.99,0,Basic,Tablet,PayPal,True,True,True,False,Low,Low,52.49,Yes
SV501309,30,44.3,2.8,55.8,20.8,5,2.0,8.99,10,Standard,Mobile,Credit Card,True,True,True,True,Low,Medium,17.15,Yes
SV503400,38,10.3,16.4,67.5,25.2,1,0.0,8.99,0,Basic,SmartTV,Credit Card,True,False,True,False,High,High,-16.81,No
SV500544,31,20.4,10.5,45.1,9.7,2,0.0,15.99,0,Standard,Tablet,Credit Card,False,False,False,False,High,High,-23.7,No
SV501860,41,5.6,2.9,45.4,3.4,1,0.0,8.99,20,Basic,Mobile,PayPal,True,True,False,False,Low,High,-5.39,No
SV502708,37,22.0,17.8,46.0,1.7,1,0.0,8.99,0,Premium,Mobile,Credit Card,True,True,False,False,High,High,-20.25,No
SV503931,42,31.6,10.4,62.8,23.2,1,2.0,8.99,0,Basic,Mobile,Debit Card,True,True,True,False,Medium,High,-1.96,No
SV501728,35,14.4,11.8,60.7,2.0,2,1.0,12.99,0,Family,Laptop,Credit Card,True,True,True,True,Medium,Medium,-5.91,No
SV502345,23,10.1,15.4,77.8,21.1,3,1.0,8.99,0,Standard,SmartTV,Credit Card,True,False,False,False,High,High,-12.4,No
SV500838,54,19.8,9.8,60.7,32.0,5,0.0,12.99,0,Family,Mobile,Debit Card,True,False,False,False,Medium,High,-17.07,No
SV500170,118,16.8,10.0,27.9,3.3,2,0.0,12.99,0,Basic,Mobile,Credit Card,True,False,False,False,Medium,High,-21.83,No
SV502024,19,22.2,12.3,49.0,39.2,1,0.0,8.99,10,Premium,Tablet,Debit Card,True,False,False,False,High,High,-10.98,No
SV503846,33,6.2,22.7,61.7,23.9,1,3.0,12.99,0,Basic,Tablet,Debit Card,True,False,True,False,High,Medium,10.09,Yes
SV503584,37,25.7,12.3,35.0,17.4,1,1.0,19.99,0,Premium,Mobile,Credit Card,False,False,False,False,Medium,Medium,-9.09,No
SV501550,17,19.9,10.8,48.8,0.0,3,0.0,12.99,0,Standard,SmartTV,PayPal,True,False,False,True,Medium,High,-22.2,No
SV501588,23,37.6,1.3,25.3,7.0,5,1.0,19.99,0,Family,Laptop,Credit Card,True,False,True,True,Medium,Medium,11.58,Yes
SV502763,44,0.5,4.5,18.7,10.7,5,1.0,15.99,30,Premium,Laptop,Debit Card,True,True,True,True,Medium,High,-0.32,No
SV500188,19,5.3,5.9,44.4,6.6,4,0.0,12.99,0,Standard,Mobile,Gift Card,True,False,True,True,Low,High,-5.3,No
SV500012,35,6.9,5.0,10.3,16.7,4,2.0,15.99,20,Standard,Tablet,PayPal,True,False,False,True,Low,Medium,9.2,Yes
SV503838,30,8.5,5.3,70.5,2.3,4,1.0,19.99,0,Family,SmartTV,PayPal,False,False,False,True,Medium,High,-6.88,No
SV500322,47,3.2,12.0,87.1,0.6,1,2.0,15.99,20,Basic,Mobile,Debit Card,True,False,False,True,High,Low,-4.36,No
