Date,Ticker,Asset_Type,Sector,Market_Cap_Tier,Open,High,Low,Close,Volume
2023-01-31,BTC-USD,Crypto,Cryptocurrency,N/A,20044.28,21981.87,19745.93,21659.47,1661068
2023-02-01,BTC-USD,Crypto,Cryptocurrency,N/A,21734.9,22825.49,20979.85,22059.18,2699959
2023-02-02,BTC-USD,Crypto,Cryptocurrency,N/A,22007.27,22461.74,20863.43,21303.36,4638901
2023-02-03,BTC-USD,Crypto,Cryptocurrency,N/A,21323.91,21559.62,20906.76,21140.45,6701796
2023-02-04,BTC-USD,Crypto,Cryptocurrency,N/A,21222.98,22021.43,20592.18,21385.79,3661231
2023-02-05,BTC-USD,Crypto,Cryptocurrency,N/A,21351.55,23457.85,20897.4,22969.28,6587991
2023-02-06,BTC-USD,Crypto,Cryptocurrency,N/A,22949.05,23550.43,21351.28,21925.84,1744529
2023-02-07,BTC-USD,Crypto,Cryptocurrency,N/A,21885.96,23523.07,21256.93,22865.88,2769727
2023-02-08,BTC-USD,Crypto,Cryptocurrency,N/A,23054.59,23578.24,22507.69,23030.79,2958335
2023-02-09,BTC-USD,Crypto,Cryptocurrency,N/A,23112.82,24110.64,22734.15,23721.98,3188184
2023-02-10,BTC-USD,Crypto,Cryptocurrency,N/A,23766.49,24409.44,23024.8,23665.0,3593868
2023-02-11,BTC-USD,Crypto,Cryptocurrency,N/A,23409.18,23887.16,22550.8,23020.85,4806506
2023-02-12,BTC-USD,Crypto,Cryptocurrency,N/A,22946.73,24234.65,22371.21,23641.7,2748428
2023-02-13,BTC-USD,Crypto,Cryptocurrency,N/A,23822.41,24339.11,23685.23,24199.76,3544704
2023-02-14,BTC-USD,Crypto,Cryptocurrency,N/A,24207.52,25627.44,23639.73,25040.13,3346018
2023-02-15,BTC-USD,Crypto,Cryptocurrency,N/A,25180.6,25585.2,24652.87,25055.47,2123733
2023-02-16,BTC-USD,Crypto,Cryptocurrency,N/A,25431.93,26237.2,23797.34,24575.49,3283988
2023-02-17,BTC-USD,Crypto,Cryptocurrency,N/A,24792.59,25403.81,22755.76,23330.95,3192452
2023-02-18,BTC-USD,Crypto,Cryptocurrency,N/A,23349.44,24545.52,22834.68,24016.07,3142743
2023-02-19,BTC-USD,Crypto,Cryptocurrency,N/A,23911.69,24969.51,23344.44,24390.89,3478924
2023-02-20,BTC-USD,Crypto,Cryptocurrency,N/A,23861.13,24186.11,23305.83,23627.62,3487555
2023-02-21,BTC-USD,Crypto,Cryptocurrency,N/A,23593.78,24336.02,22492.76,23223.34,2799273
2023-02-22,BTC-USD,Crypto,Cryptocurrency,N/A,23158.95,23945.51,22104.67,22881.82,6596682
2023-02-23,BTC-USD,Crypto,Cryptocurrency,N/A,22957.8,23487.82,21276.33,21779.15,1905775
2023-02-24,BTC-USD,Crypto,Cryptocurrency,N/A,21750.63,22430.03,20541.86,21204.18,2422019
2023-02-25,BTC-USD,Crypto,Cryptocurrency,N/A,21146.4,21496.17,20085.71,20423.53,13558550
2023-02-26,BTC-USD,Crypto,Cryptocurrency,N/A,20114.42,20462.57,19812.91,20160.37,2003773
2023-02-27,BTC-USD,Crypto,Cryptocurrency,N/A,19999.19,20413.02,19273.72,19680.96,1730071
2023-02-28,BTC-USD,Crypto,Cryptocurrency,N/A,19760.75,20222.62,18205.27,18640.97,4940241
2023-03-01,BTC-USD,Crypto,Cryptocurrency,N/A,18913.03,20344.65,18577.66,19990.17,1198152
2023-03-02,BTC-USD,Crypto,Cryptocurrency,N/A,19973.59,21385.39,19492.77,20882.69,3046139
2023-03-03,BTC-USD,Crypto,Cryptocurrency,N/A,20940.91,21412.05,19900.12,20358.15,9988312
2023-03-04,BTC-USD,Crypto,Cryptocurrency,N/A,20523.08,20849.78,20243.54,20569.61,1550997
2023-03-05,BTC-USD,Crypto,Cryptocurrency,N/A,20427.74,21386.17,19938.62,20886.08,1271609
2023-03-06,BTC-USD,Crypto,Cryptocurrency,N/A,20951.25,22345.43,20400.45,21773.03,1626030
2023-03-07,BTC-USD,Crypto,Cryptocurrency,N/A,21635.89,22102.8,20740.11,21197.56,5343732
2023-03-08,BTC-USD,Crypto,Cryptocurrency,N/A,21353.48,22645.75,20750.1,22023.44,6060862
2023-03-09,BTC-USD,Crypto,Cryptocurrency,N/A,22051.8,22319.28,21377.25,21639.74,2591313
2023-03-10,BTC-USD,Crypto,Cryptocurrency,N/A,21694.67,22206.61,20211.79,20700.27,4817288
2023-03-11,BTC-USD,Crypto,Cryptocurrency,N/A,20562.48,21503.64,20306.47,21239.21,6714120
2023-03-12,BTC-USD,Crypto,Cryptocurrency,N/A,21366.93,22501.45,21092.74,22216.36,8194837
2023-03-13,BTC-USD,Crypto,Cryptocurrency,N/A,22610.29,24678.51,22245.81,24287.0,2983370
2023-03-14,BTC-USD,Crypto,Cryptocurrency,N/A,24078.79,24415.97,23013.62,23340.46,1063297
2023-03-15,BTC-USD,Crypto,Cryptocurrency,N/A,23273.01,24326.83,22884.71,23927.6,2240893
2023-03-16,BTC-USD,Crypto,Cryptocurrency,N/A,23974.74,24429.21,23173.67,23621.45,2740934
2023-03-17,BTC-USD,Crypto,Cryptocurrency,N/A,23779.45,24919.41,23158.57,24285.32,3022010
2023-03-18,BTC-USD,Crypto,Cryptocurrency,N/A,24169.74,24610.31,22703.32,23124.84,3084431
2023-03-19,BTC-USD,Crypto,Cryptocurrency,N/A,22567.61,22784.8,21962.56,22175.98,5829913
2023-03-20,BTC-USD,Crypto,Cryptocurrency,N/A,22432.35,23064.3,21012.18,21621.27,6530711
2023-03-21,BTC-USD,Crypto,Cryptocurrency,N/A,21761.13,22081.4,21383.13,21702.54,3088429
2023-03-22,BTC-USD,Crypto,Cryptocurrency,N/A,21380.8,21808.72,20831.5,21256.93,5888371
2023-03-23,BTC-USD,Crypto,Cryptocurrency,N/A,21147.08,22272.49,20651.14,21762.12,4092505
2023-03-24,BTC-USD,Crypto,Cryptocurrency,N/A,22052.39,23051.06,21572.27,22559.89,3523182
2023-03-25,BTC-USD,Crypto,Cryptocurrency,N/A,22837.7,23691.48,22201.47,23049.35,5430235
2023-03-26,BTC-USD,Crypto,Cryptocurrency,N/A,23233.37,24957.52,22683.37,24380.37,3549741
2023-03-27,BTC-USD,Crypto,Cryptocurrency,N/A,24343.85,25114.33,23989.58,24754.09,9412936
2023-03-28,BTC-USD,Crypto,Cryptocurrency,N/A,24771.56,25644.45,22937.67,23775.46,1704695
2023-03-29,BTC-USD,Crypto,Cryptocurrency,N/A,23748.98,25472.7,23232.78,24930.81,2636513
2023-03-30,BTC-USD,Crypto,Cryptocurrency,N/A,25170.06,25658.63,23974.21,24448.79,3187756
2023-03-31,BTC-USD,Crypto,Cryptocurrency,N/A,24266.65,25925.72,23612.12,25244.8,4292014
2023-04-01,BTC-USD,Crypto,Cryptocurrency,N/A,25071.78,27251.21,24517.42,26661.7,6434934
2023-04-02,BTC-USD,Crypto,Cryptocurrency,N/A,26890.8,27735.06,26268.81,27108.05,3378771
2023-04-03,BTC-USD,Crypto,Cryptocurrency,N/A,27097.82,28110.51,24826.33,25790.15,1725395
2023-04-04,BTC-USD,Crypto,Cryptocurrency,N/A,26092.53,26576.33,24559.59,25023.56,5166307
2023-04-05,BTC-USD,Crypto,Cryptocurrency,N/A,24880.63,26681.56,24426.53,26203.32,4942251
2023-04-06,BTC-USD,Crypto,Cryptocurrency,N/A,26191.11,26746.54,25527.65,26080.74,1290589
2023-04-07,BTC-USD,Crypto,Cryptocurrency,N/A,25876.12,26904.6,25159.23,26179.31,3443595
2023-04-08,BTC-USD,Crypto,Cryptocurrency,N/A,26180.95,27165.9,25914.89,26892.61,1506123
2023-04-09,BTC-USD,Crypto,Cryptocurrency,N/A,26554.41,27760.71,26367.5,27566.67,2377723
2023-04-10,BTC-USD,Crypto,Cryptocurrency,N/A,27452.33,28316.46,27001.61,27859.05,2149842
2023-04-11,BTC-USD,Crypto,Cryptocurrency,N/A,27518.72,27948.85,27262.92,27691.45,4990529
2023-04-12,BTC-USD,Crypto,Cryptocurrency,N/A,27854.89,28342.98,26947.02,27427.63,3587121
2023-04-13,BTC-USD,Crypto,Cryptocurrency,N/A,27594.8,28943.83,26937.14,28270.07,1800849
2023-04-14,BTC-USD,Crypto,Cryptocurrency,N/A,27854.02,29252.15,27454.25,28838.25,5221699
2023-04-15,BTC-USD,Crypto,Cryptocurrency,N/A,29165.44,29477.65,28311.03,28617.37,1630309
2023-04-16,BTC-USD,Crypto,Cryptocurrency,N/A,29225.26,30342.98,28614.88,29722.23,4016730
2023-04-17,BTC-USD,Crypto,Cryptocurrency,N/A,29733.86,30515.34,28844.98,29623.56,2290372
2023-04-18,BTC-USD,Crypto,Cryptocurrency,N/A,29462.02,29723.65,28552.36,28808.18,2771129
2023-04-19,BTC-USD,Crypto,Cryptocurrency,N/A,29500.23,30267.09,27373.18,28103.73,4425167
2023-04-20,BTC-USD,Crypto,Cryptocurrency,N/A,27788.45,28510.25,26505.44,27212.28,4463171
2023-04-21,BTC-USD,Crypto,Cryptocurrency,N/A,27216.93,27949.22,26263.78,26989.97,6722010
2023-04-22,BTC-USD,Crypto,Cryptocurrency,N/A,27031.2,28985.77,26255.28,28176.96,3317410
2023-04-23,BTC-USD,Crypto,Cryptocurrency,N/A,28499.34,29508.14,26473.38,27444.85,4080075
2023-04-24,BTC-USD,Crypto,Cryptocurrency,N/A,27528.82,28148.29,27033.56,27650.83,2720918
2023-04-25,BTC-USD,Crypto,Cryptocurrency,N/A,27533.56,28116.15,26495.97,27068.72,3731952
2023-04-26,BTC-USD,Crypto,Cryptocurrency,N/A,26849.72,27330.81,26377.7,26858.64,4215584
2023-04-27,BTC-USD,Crypto,Cryptocurrency,N/A,26780.55,27327.59,25019.07,25540.8,3239360
2023-04-28,BTC-USD,Crypto,Cryptocurrency,N/A,25322.05,26159.61,24541.02,25376.89,1408428
2023-04-29,BTC-USD,Crypto,Cryptocurrency,N/A,25387.21,25673.1,24952.85,25237.06,3945192
2023-04-30,BTC-USD,Crypto,Cryptocurrency,N/A,25115.95,26107.17,24750.4,25732.65,4036845
2023-05-01,BTC-USD,Crypto,Cryptocurrency,N/A,25405.64,26729.61,24648.95,25956.5,2465180
2023-05-02,BTC-USD,Crypto,Cryptocurrency,N/A,26233.61,26951.21,24263.65,24946.04,1814047
2023-05-03,BTC-USD,Crypto,Cryptocurrency,N/A,24840.44,26375.9,24394.74,25910.99,7082913
2023-05-04,BTC-USD,Crypto,Cryptocurrency,N/A,25631.51,26810.04,24959.26,26124.86,4398824
2023-05-05,BTC-USD,Crypto,Cryptocurrency,N/A,26087.47,26928.44,25494.36,26329.82,3047788
2023-05-06,BTC-USD,Crypto,Cryptocurrency,N/A,26345.13,27156.53,25538.39,26349.65,1964848
2023-05-07,BTC-USD,Crypto,Cryptocurrency,N/A,25958.23,26501.29,25374.94,25917.14,2258207
2023-05-08,BTC-USD,Crypto,Cryptocurrency,N/A,25990.25,26853.7,25278.31,26137.73,6613556
2023-05-09,BTC-USD,Crypto,Cryptocurrency,N/A,25904.93,27613.32,24910.41,26592.4,3770839
2023-05-10,BTC-USD,Crypto,Cryptocurrency,N/A,26979.41,27639.96,24470.51,25084.67,2603876
2023-05-11,BTC-USD,Crypto,Cryptocurrency,N/A,25196.46,25719.27,24143.72,24655.3,4392921
2023-05-12,BTC-USD,Crypto,Cryptocurrency,N/A,24571.44,25193.82,23848.64,24468.41,2285781
2023-05-13,BTC-USD,Crypto,Cryptocurrency,N/A,24313.33,25151.88,23877.44,24708.9,7171673
2023-05-14,BTC-USD,Crypto,Cryptocurrency,N/A,24686.84,26704.57,23781.76,25760.14,6900894
2023-05-15,BTC-USD,Crypto,Cryptocurrency,N/A,25894.4,26454.73,24575.75,25119.3,2700858
2023-05-16,BTC-USD,Crypto,Cryptocurrency,N/A,25113.86,25579.88,24264.86,24723.64,2475877
2023-05-17,BTC-USD,Crypto,Cryptocurrency,N/A,24677.97,25041.41,23963.95,24322.14,908874
2023-05-18,BTC-USD,Crypto,Cryptocurrency,N/A,24334.22,25012.64,23032.51,23693.06,1645359
2023-05-19,BTC-USD,Crypto,Cryptocurrency,N/A,23571.37,24191.63,22822.99,23439.79,1761287
2023-05-20,BTC-USD,Crypto,Cryptocurrency,N/A,23371.37,24498.47,22973.37,24088.26,3616750
2023-05-21,BTC-USD,Crypto,Cryptocurrency,N/A,23660.92,24236.73,22698.5,23264.66,2912166
2023-05-22,BTC-USD,Crypto,Cryptocurrency,N/A,23457.35,23870.74,23219.29,23630.92,1702189
2023-05-23,BTC-USD,Crypto,Cryptocurrency,N/A,23690.98,24204.41,21841.41,22325.24,2963404
2023-05-24,BTC-USD,Crypto,Cryptocurrency,N/A,22178.37,22699.44,21411.12,21926.26,4406479
2023-05-25,BTC-USD,Crypto,Cryptocurrency,N/A,22280.37,22994.03,21009.71,21704.94,4529007
2023-05-26,BTC-USD,Crypto,Cryptocurrency,N/A,21721.01,23351.07,21391.53,23002.16,1302831
2023-05-27,BTC-USD,Crypto,Cryptocurrency,N/A,22799.44,23079.63,22532.34,22812.39,3137785
2023-05-28,BTC-USD,Crypto,Cryptocurrency,N/A,22978.62,23307.69,20885.45,21188.89,1683807
2023-05-29,BTC-USD,Crypto,Cryptocurrency,N/A,21260.62,21501.27,19592.59,19816.89,5247433
2023-05-30,BTC-USD,Crypto,Cryptocurrency,N/A,19883.4,20470.13,19274.91,19860.99,5123841
2023-05-31,BTC-USD,Crypto,Cryptocurrency,N/A,19789.07,20930.06,19176.57,20301.7,2215632
2023-06-01,BTC-USD,Crypto,Cryptocurrency,N/A,20379.49,21049.66,19919.07,20584.61,2329516
2023-06-02,BTC-USD,Crypto,Cryptocurrency,N/A,20538.78,21319.64,19948.82,20724.36,2744816
2023-06-03,BTC-USD,Crypto,Cryptocurrency,N/A,20822.36,22043.52,20378.32,21583.26,1105014
2023-06-04,BTC-USD,Crypto,Cryptocurrency,N/A,21233.55,21653.26,20793.92,21213.22,4019850
2023-06-05,BTC-USD,Crypto,Cryptocurrency,N/A,21134.94,22289.63,20751.39,21892.34,2955650
2023-06-06,BTC-USD,Crypto,Cryptocurrency,N/A,22213.02,22619.55,20352.54,20731.96,5504279
2023-06-07,BTC-USD,Crypto,Cryptocurrency,N/A,20596.7,20800.23,19925.94,20124.8,1924863
2023-06-08,BTC-USD,Crypto,Cryptocurrency,N/A,20021.44,20466.15,18524.16,18944.96,2505260
2023-06-09,BTC-USD,Crypto,Cryptocurrency,N/A,18872.78,19252.86,18410.25,18788.63,1601138
2023-06-10,BTC-USD,Crypto,Cryptocurrency,N/A,18594.5,19257.67,18120.61,18779.08,2079356
2023-06-11,BTC-USD,Crypto,Cryptocurrency,N/A,18426.35,19269.47,18038.48,18872.21,1886524
2023-06-12,BTC-USD,Crypto,Cryptocurrency,N/A,18835.19,19297.65,18471.55,18932.14,5586552
2023-06-13,BTC-USD,Crypto,Cryptocurrency,N/A,18954.02,19228.57,18097.55,18363.56,2372437
2023-06-14,BTC-USD,Crypto,Cryptocurrency,N/A,18355.36,18739.07,17882.72,18264.53,3623846
2023-06-15,BTC-USD,Crypto,Cryptocurrency,N/A,18242.02,18706.04,16933.82,17375.81,2839788
2023-06-16,BTC-USD,Crypto,Cryptocurrency,N/A,17382.17,18450.27,17162.57,18220.08,1776615
2023-06-17,BTC-USD,Crypto,Cryptocurrency,N/A,18378.6,18764.71,17672.8,18052.05,3131455
2023-06-18,BTC-USD,Crypto,Cryptocurrency,N/A,18022.81,18419.3,17382.2,17773.19,4604799
2023-06-19,BTC-USD,Crypto,Cryptocurrency,N/A,17686.41,19072.06,17411.78,18780.45,1842626
2023-06-20,BTC-USD,Crypto,Cryptocurrency,N/A,18735.54,19043.05,17726.62,18022.43,5059893
2023-06-21,BTC-USD,Crypto,Cryptocurrency,N/A,18111.24,18509.37,16982.08,17363.78,2231458
2023-06-22,BTC-USD,Crypto,Cryptocurrency,N/A,17572.33,17795.51,16533.24,16745.93,2632891
2023-06-23,BTC-USD,Crypto,Cryptocurrency,N/A,16656.46,17106.36,16276.79,16725.11,4456713
2023-06-24,BTC-USD,Crypto,Cryptocurrency,N/A,16739.19,17233.95,16499.46,16990.62,2413338
2023-06-25,BTC-USD,Crypto,Cryptocurrency,N/A,17039.52,17924.4,16568.45,17442.2,3515191
2023-06-26,BTC-USD,Crypto,Cryptocurrency,N/A,17294.94,19749.74,16666.77,19057.55,2995973
2023-06-27,BTC-USD,Crypto,Cryptocurrency,N/A,19060.86,19338.32,17415.03,17672.27,3588989
2023-06-28,BTC-USD,Crypto,Cryptocurrency,N/A,17451.96,18495.67,17032.27,18061.32,1041952
2023-06-29,BTC-USD,Crypto,Cryptocurrency,N/A,17789.55,18064.73,17466.65,17741.08,1350016
2023-06-30,BTC-USD,Crypto,Cryptocurrency,N/A,17796.42,18285.76,16930.47,17409.16,4692697
2023-07-01,BTC-USD,Crypto,Cryptocurrency,N/A,17352.32,17557.15,16862.65,17064.07,5620462
2023-07-02,BTC-USD,Crypto,Cryptocurrency,N/A,17093.43,17498.27,16169.93,16562.18,2171733
2023-07-03,BTC-USD,Crypto,Cryptocurrency,N/A,16559.66,17811.93,16319.99,17557.81,2977281
2023-07-04,BTC-USD,Crypto,Cryptocurrency,N/A,17411.99,18431.25,17081.07,18087.5,3932025
2023-07-05,BTC-USD,Crypto,Cryptocurrency,N/A,18080.53,18363.85,17838.29,18121.07,4747135
2023-07-06,BTC-USD,Crypto,Cryptocurrency,N/A,17931.01,19487.67,17464.63,18993.66,1247774
2023-07-07,BTC-USD,Crypto,Cryptocurrency,N/A,19218.38,19501.24,17794.38,18060.19,2160805
2023-07-08,BTC-USD,Crypto,Cryptocurrency,N/A,17851.9,18283.37,16861.53,17279.16,2902018
2023-07-09,BTC-USD,Crypto,Cryptocurrency,N/A,17250.39,17562.14,15771.88,16062.16,4814180
2023-07-10,BTC-USD,Crypto,Cryptocurrency,N/A,15919.77,16232.35,15392.89,15701.17,11848751
2023-07-11,BTC-USD,Crypto,Cryptocurrency,N/A,15777.35,16143.13,15439.42,15804.61,3041747
2023-07-12,BTC-USD,Crypto,Cryptocurrency,N/A,15760.06,16118.72,15520.04,15876.92,1666966
2023-07-13,BTC-USD,Crypto,Cryptocurrency,N/A,15806.88,16323.77,15461.58,15974.8,4171960
2023-07-14,BTC-USD,Crypto,Cryptocurrency,N/A,16090.73,16586.76,14772.36,15242.23,6718163
2023-07-15,BTC-USD,Crypto,Cryptocurrency,N/A,15246.05,15918.25,15015.54,15681.17,3554755
2023-07-16,BTC-USD,Crypto,Cryptocurrency,N/A,15750.07,16275.65,15302.98,15826.38,2195448
2023-07-17,BTC-USD,Crypto,Cryptocurrency,N/A,15694.28,16740.52,15213.92,16243.35,5600750
2023-07-18,BTC-USD,Crypto,Cryptocurrency,N/A,16049.26,16287.75,15019.97,15246.53,4690546
2023-07-19,BTC-USD,Crypto,Cryptocurrency,N/A,15260.43,15587.55,15100.01,15425.39,1998218
2023-07-20,BTC-USD,Crypto,Cryptocurrency,N/A,15383.56,15729.2,14497.04,14830.25,4133639
2023-07-21,BTC-USD,Crypto,Cryptocurrency,N/A,14909.27,15158.09,14402.28,14646.72,5561982
2023-07-22,BTC-USD,Crypto,Cryptocurrency,N/A,14636.76,15425.98,14151.87,14931.33,6293949
2023-07-23,BTC-USD,Crypto,Cryptocurrency,N/A,14957.38,15303.26,14648.5,14993.64,3292791
2023-07-24,BTC-USD,Crypto,Cryptocurrency,N/A,14786.61,15007.74,14362.95,14581.0,2814884
2023-07-25,BTC-USD,Crypto,Cryptocurrency,N/A,14815.21,15001.99,14415.59,14599.66,6190581
2023-07-26,BTC-USD,Crypto,Cryptocurrency,N/A,14579.26,14985.0,13487.08,13873.16,1884335
2023-07-27,BTC-USD,Crypto,Cryptocurrency,N/A,13955.48,14680.91,13724.84,14442.23,4205101
2023-07-28,BTC-USD,Crypto,Cryptocurrency,N/A,14339.52,14654.35,14042.53,14356.99,1716117
2023-07-29,BTC-USD,Crypto,Cryptocurrency,N/A,14394.61,15331.66,14007.14,14929.79,5868582
2023-07-30,BTC-USD,Crypto,Cryptocurrency,N/A,14764.34,15017.08,14429.04,14680.34,2971688
2023-07-31,BTC-USD,Crypto,Cryptocurrency,N/A,14736.79,15033.01,14146.33,14436.52,6412158
2023-08-01,BTC-USD,Crypto,Cryptocurrency,N/A,14392.81,14684.99,13795.15,14081.0,4349212
2023-08-02,BTC-USD,Crypto,Cryptocurrency,N/A,14084.5,14886.51,13731.5,14522.53,1862258
2023-08-03,BTC-USD,Crypto,Cryptocurrency,N/A,14608.75,14965.69,13844.57,14191.31,6990229
2023-08-04,BTC-USD,Crypto,Cryptocurrency,N/A,14042.53,14796.11,13776.91,14521.43,7368731
2023-08-05,BTC-USD,Crypto,Cryptocurrency,N/A,14436.89,14737.85,14049.85,14348.98,5293502
2023-08-06,BTC-USD,Crypto,Cryptocurrency,N/A,14404.79,14662.4,13190.16,13430.34,2313677
2023-08-07,BTC-USD,Crypto,Cryptocurrency,N/A,13670.03,13811.64,13049.69,13186.29,2863340
2023-08-08,BTC-USD,Crypto,Cryptocurrency,N/A,13170.81,13462.75,12400.18,12681.28,3671429
2023-08-09,BTC-USD,Crypto,Cryptocurrency,N/A,12745.04,13169.31,12286.36,12709.44,2452455
2023-08-10,BTC-USD,Crypto,Cryptocurrency,N/A,12697.88,12880.73,12042.05,12217.99,7838569
2023-08-11,BTC-USD,Crypto,Cryptocurrency,N/A,12419.83,12813.75,12231.63,12622.47,3620128
2023-08-12,BTC-USD,Crypto,Cryptocurrency,N/A,12434.89,12779.34,12254.72,12596.83,870559
2023-08-13,BTC-USD,Crypto,Cryptocurrency,N/A,12606.97,12926.48,12216.62,12534.29,4069876
2023-08-14,BTC-USD,Crypto,Cryptocurrency,N/A,12360.98,13131.87,12070.93,12830.79,2875634
2023-08-15,BTC-USD,Crypto,Cryptocurrency,N/A,12557.24,13529.3,12314.45,13272.68,3270578
2023-08-16,BTC-USD,Crypto,Cryptocurrency,N/A,13306.26,13494.77,13089.64,13277.74,2795803
2023-08-17,BTC-USD,Crypto,Cryptocurrency,N/A,13293.49,13573.22,12675.22,12947.67,5099973
2023-08-18,BTC-USD,Crypto,Cryptocurrency,N/A,12916.3,13042.46,12083.14,12202.32,5833861
2023-08-19,BTC-USD,Crypto,Cryptocurrency,N/A,12191.3,12452.06,11678.25,11933.5,3927115
2023-08-20,BTC-USD,Crypto,Cryptocurrency,N/A,12247.99,12570.65,11389.81,11697.98,2904265
2023-08-21,BTC-USD,Crypto,Cryptocurrency,N/A,11672.29,11893.03,11533.39,11753.17,3278354
2023-08-22,BTC-USD,Crypto,Cryptocurrency,N/A,11804.17,11922.04,11512.23,11628.34,3367139
2023-08-23,BTC-USD,Crypto,Cryptocurrency,N/A,11564.12,12287.73,11203.77,11916.4,2325025
2023-08-24,BTC-USD,Crypto,Cryptocurrency,N/A,11946.33,12140.46,11493.04,11682.89,4508382
2023-08-25,BTC-USD,Crypto,Cryptocurrency,N/A,11659.22,12001.17,11331.09,11672.67,4346060
2023-08-26,BTC-USD,Crypto,Cryptocurrency,N/A,11631.91,12401.01,11406.65,12165.42,7335386
2023-08-27,BTC-USD,Crypto,Cryptocurrency,N/A,12353.63,12592.2,12082.91,12320.84,6360202
2023-08-28,BTC-USD,Crypto,Cryptocurrency,N/A,12444.21,12735.36,12020.82,12308.8,2428766
2023-08-29,BTC-USD,Crypto,Cryptocurrency,N/A,12323.12,12500.55,11898.32,12072.14,5068416
2023-08-30,BTC-USD,Crypto,Cryptocurrency,N/A,11835.54,12087.81,11575.32,11827.42,2118608
2023-08-31,BTC-USD,Crypto,Cryptocurrency,N/A,11791.11,12001.2,11297.34,11502.29,4794505
2023-09-01,BTC-USD,Crypto,Cryptocurrency,N/A,11766.74,11901.21,11175.35,11304.54,2582560
2023-09-02,BTC-USD,Crypto,Cryptocurrency,N/A,11282.36,11875.0,11026.14,11611.31,2048855
2023-09-03,BTC-USD,Crypto,Cryptocurrency,N/A,11720.26,11938.52,11321.43,11536.26,3900399
2023-09-04,BTC-USD,Crypto,Cryptocurrency,N/A,11677.75,11903.66,10816.83,11030.21,891514
2023-09-05,BTC-USD,Crypto,Cryptocurrency,N/A,11050.75,11869.42,10916.16,11726.61,1395241
2023-09-06,BTC-USD,Crypto,Cryptocurrency,N/A,11642.64,12238.36,11278.9,11867.59,3178322
2023-09-07,BTC-USD,Crypto,Cryptocurrency,N/A,11621.77,11928.34,11026.21,11324.95,3586310
2023-09-08,BTC-USD,Crypto,Cryptocurrency,N/A,11390.86,11698.12,10866.63,11167.87,2864441
2023-09-09,BTC-USD,Crypto,Cryptocurrency,N/A,11090.48,11427.78,10887.13,11222.03,1538465
2023-09-10,BTC-USD,Crypto,Cryptocurrency,N/A,11238.84,12007.7,11141.66,11904.76,2209332
2023-09-11,BTC-USD,Crypto,Cryptocurrency,N/A,11778.2,12175.16,11089.73,11476.51,4243226
2023-09-12,BTC-USD,Crypto,Cryptocurrency,N/A,11450.62,12114.16,11221.63,11876.66,4547587
2023-09-13,BTC-USD,Crypto,Cryptocurrency,N/A,11880.06,12660.11,11698.08,12469.11,3341950
2023-09-14,BTC-USD,Crypto,Cryptocurrency,N/A,12497.59,12788.16,11934.18,12218.25,6100415
2023-09-15,BTC-USD,Crypto,Cryptocurrency,N/A,12102.39,12459.89,11759.23,12116.33,4213731
2023-09-16,BTC-USD,Crypto,Cryptocurrency,N/A,12239.68,12487.61,11471.85,11709.04,2340760
2023-09-17,BTC-USD,Crypto,Cryptocurrency,N/A,11649.59,11988.76,11301.76,11640.66,3006671
2023-09-18,BTC-USD,Crypto,Cryptocurrency,N/A,11474.87,11961.92,11156.06,11638.57,1711094
2023-09-19,BTC-USD,Crypto,Cryptocurrency,N/A,11627.77,12071.37,11475.57,11915.41,3178030
2023-09-20,BTC-USD,Crypto,Cryptocurrency,N/A,11918.89,12574.78,11730.23,12378.84,5880880
2023-09-21,BTC-USD,Crypto,Cryptocurrency,N/A,12395.74,12729.55,11755.28,12080.6,4852977
2023-09-22,BTC-USD,Crypto,Cryptocurrency,N/A,12220.57,12244.46,11288.4,11310.51,6615381
2023-09-23,BTC-USD,Crypto,Cryptocurrency,N/A,11287.77,11533.85,11068.82,11314.39,2918606
2023-09-24,BTC-USD,Crypto,Cryptocurrency,N/A,11302.87,11562.28,11182.19,11440.13,6544790
2023-09-25,BTC-USD,Crypto,Cryptocurrency,N/A,11332.78,11748.23,11138.19,11549.91,3069769
2023-09-26,BTC-USD,Crypto,Cryptocurrency,N/A,11630.52,11844.29,11224.26,11434.43,7073694
2023-09-27,BTC-USD,Crypto,Cryptocurrency,N/A,11452.35,11701.94,11246.49,11495.3,3349736
2023-09-28,BTC-USD,Crypto,Cryptocurrency,N/A,11454.23,12318.24,11263.45,12116.43,4810849
2023-09-29,BTC-USD,Crypto,Cryptocurrency,N/A,11920.14,12447.01,11765.8,12287.9,7011923
2023-09-30,BTC-USD,Crypto,Cryptocurrency,N/A,12438.87,12886.78,11708.37,12145.73,3181390
2023-10-01,BTC-USD,Crypto,Cryptocurrency,N/A,12018.9,12416.97,11557.59,11953.5,3887723
2023-10-02,BTC-USD,Crypto,Cryptocurrency,N/A,11893.39,12046.08,11744.64,11897.29,6382921
2023-10-03,BTC-USD,Crypto,Cryptocurrency,N/A,11933.55,12984.61,11561.47,12592.0,3249427
2023-10-04,BTC-USD,Crypto,Cryptocurrency,N/A,12463.85,12748.72,12243.29,12527.05,1748611
