flight_id,distance_km,battery_level_pct,temperature_c,humidity_pct,wind_speed_kmh,payload_weight_kg,altitude_m,pilot_experience_years,traffic_density_index,sensor_reading,weather_condition,drone_type,delivery_zone,is_weekend,night_flight,gps_signal_lost,restricted_airspace_clearance,operator_certification_level,traffic_level,risk_score_hidden,risk_level
FL100246,2.97,84.4,12.8,49.8,5.8,0.75,76.8,0.7,42.5,55.54,Foggy,Quadcopter,Rural,True,False,False,False,Basic,Medium,23.69,High
FL100555,10.45,76.9,34.4,62.4,0.6,6.19,111.4,13.5,44.8,51.66,Stormy,Quadcopter,Rural,False,False,False,False,Basic,Medium,40.01,High
FL101752,1.45,74.4,41.0,,3.1,1.6,123.4,0.0,35.2,49.24,Windy,Quadcopter,Suburban,False,False,False,True,Expert,Medium,-3.11,Low
FL101364,6.49,94.4,25.4,76.0,12.0,2.33,39.0,5.5,63.2,52.28,Clear,Hexacopter,Rural,False,False,False,True,Advanced,Medium,-3.84,Low
FL100067,7.45,88.7,24.3,48.0,12.1,0.63,132.2,3.6,36.7,62.63,Clear,Hexacopter,Urban,False,False,False,False,Expert,Medium,-11.25,Low
FL102618,17.0,81.8,34.7,66.9,5.2,1.12,99.6,2.3,35.9,36.68,Clear,Quadcopter,Urban,True,False,False,False,Basic,Low,37.01,High
FL102284,1.19,57.0,19.0,23.1,5.4,1.5,57.8,7.8,7.9,49.98,Clear,Hexacopter,Urban,False,False,False,False,Basic,Low,-2.85,Low
FL100532,4.19,74.1,48.0,64.5,16.6,0.84,72.2,1.5,48.9,38.16,Rainy,Hexacopter,Restricted,False,True,False,True,Basic,High,3.51,Low
FL102873,23.93,88.7,38.4,50.8,26.2,2.04,95.7,3.2,36.3,37.36,Clear,Hexacopter,Suburban,True,False,False,True,Basic,Medium,39.38,High
FL102705,9.68,88.5,8.5,47.5,10.1,0.27,110.5,2.9,39.9,56.29,Clear,Hexacopter,Suburban,False,False,False,False,Basic,Medium,-4.09,Low
FL101502,8.84,84.5,32.0,54.6,7.8,2.54,91.4,1.5,59.9,35.99,Cloudy,FixedWing,Urban,False,False,False,False,Basic,High,2.63,Low
FL100761,7.43,77.5,27.3,56.3,18.0,2.06,117.4,2.0,48.6,46.09,Cloudy,Hexacopter,Rural,True,False,True,False,Basic,High,9.68,Medium
FL102752,10.27,75.0,24.1,45.0,9.6,0.55,95.9,1.6,41.6,65.46,Windy,Quadcopter,Suburban,False,True,False,True,Basic,Low,13.93,Medium
FL101211,3.93,93.9,29.6,61.9,7.1,3.4,99.4,1.3,45.9,40.76,Clear,Hexacopter,Urban,False,False,False,True,Expert,Medium,-10.27,Low
FL102243,5.26,79.9,38.3,59.9,15.5,6.14,78.2,1.8,8.7,45.4,Windy,Quadcopter,Urban,True,False,False,True,Advanced,Low,41.71,High
FL101793,4.17,88.7,46.3,51.4,25.5,0.9,104.5,0.3,26.1,55.08,Rainy,Hexacopter,Urban,True,True,False,False,Advanced,Low,2.87,Low
FL100535,14.78,79.0,33.7,75.2,28.2,2.26,60.0,15.0,39.9,57.86,Clear,Quadcopter,Suburban,False,False,False,True,Basic,Medium,0.05,Low
FL101746,8.15,86.3,31.8,63.9,43.2,0.85,90.6,7.6,30.8,48.26,Rainy,Quadcopter,Restricted,True,False,False,True,Advanced,Medium,9.95,Medium
FL100463,6.51,100.0,30.0,60.6,15.6,1.82,78.3,1.3,17.8,41.09,Clear,Hexacopter,Suburban,False,False,False,True,Advanced,Low,-2.48,Low
FL102677,7.42,73.0,29.0,56.1,8.3,1.24,116.5,3.1,69.0,53.07,Cloudy,Quadcopter,Urban,False,False,False,True,Basic,High,4.11,Low
FL101839,3.17,93.4,31.8,73.5,6.0,2.5,99.4,2.0,26.6,48.02,Clear,FixedWing,Urban,True,False,False,True,Basic,Low,1.0,Low
FL102862,1.08,62.8,38.2,69.8,11.1,0.1,79.5,2.0,61.5,45.15,Cloudy,Quadcopter,Rural,False,True,False,False,Expert,High,-3.66,Low
FL100124,2.35,92.3,37.7,29.8,3.4,1.8,80.7,3.1,44.4,75.55,Clear,FixedWing,Urban,False,True,False,False,Basic,Low,3.64,Low
FL100178,10.28,66.8,46.3,56.5,9.6,2.92,96.7,2.4,51.2,35.78,Cloudy,Quadcopter,Suburban,True,False,True,False,Advanced,High,5.79,Low
FL100192,13.72,92.9,35.9,37.2,17.6,0.72,91.0,0.1,49.5,57.75,Foggy,Hexacopter,Urban,False,True,False,False,Basic,High,4.45,Low
FL102307,1.41,81.6,24.9,42.4,35.5,0.69,95.2,1.4,48.7,49.52,Windy,Quadcopter,Urban,True,False,False,True,Advanced,Medium,-5.81,Low
FL101429,12.48,78.1,36.7,55.3,3.3,1.13,102.1,1.9,25.0,45.66,Foggy,Hexacopter,Urban,False,False,False,True,Expert,Low,0.76,Low
FL101691,4.51,93.5,24.8,42.2,9.6,4.13,101.6,0.4,42.1,38.25,Clear,Hexacopter,Rural,False,False,False,False,Basic,Medium,14.39,Medium
FL100741,1.76,72.2,4.3,41.8,3.4,1.81,103.7,4.1,32.7,56.46,Rainy,Quadcopter,Urban,False,False,False,True,Basic,Low,3.23,Low
FL101034,11.65,91.5,37.0,44.4,4.4,0.81,53.7,14.3,81.9,46.54,Clear,Quadcopter,Urban,True,False,False,False,Basic,High,9.02,Medium
FL101966,8.53,76.9,44.0,50.6,7.6,0.82,103.8,,48.4,64.36,Clear,Hexacopter,Urban,False,False,False,True,Advanced,Medium,-14.92,Low
FL100478,8.31,84.8,37.6,25.1,1.8,1.46,65.5,3.4,43.3,44.06,Clear,Hexacopter,Suburban,True,False,False,False,Advanced,Medium,-7.59,Low
FL101027,4.6,88.9,14.3,50.6,10.4,2.63,96.3,0.2,60.5,61.19,Clear,Hexacopter,Urban,False,False,False,True,Basic,Medium,2.41,Low
FL102601,9.01,97.6,28.3,49.6,8.7,1.64,74.6,2.8,11.9,42.49,Clear,Hexacopter,Rural,False,True,False,False,Basic,Low,-0.42,Low
FL100368,2.25,69.9,32.1,87.3,39.2,0.88,85.1,2.3,43.9,64.35,Cloudy,Quadcopter,Restricted,True,False,False,True,Advanced,Low,35.95,High
FL102523,4.77,92.2,38.7,51.1,16.4,2.37,93.2,8.2,25.4,,Clear,Hexacopter,Urban,False,True,False,True,Basic,Low,-6.37,Low
FL100845,6.91,85.2,29.9,43.2,26.5,1.55,82.5,0.1,20.2,55.57,Clear,Quadcopter,Rural,False,False,False,True,Advanced,Low,-0.09,Low
FL100256,3.85,89.2,27.6,44.4,17.6,3.59,101.4,0.3,8.6,43.52,Foggy,Hexacopter,Suburban,False,False,False,True,Basic,Low,22.26,High
FL101222,7.52,84.3,28.1,41.9,6.1,5.7,96.7,5.0,27.1,48.54,Clear,Hexacopter,Urban,True,False,False,True,Basic,Low,23.24,High
FL101992,6.75,80.2,22.1,37.5,9.0,2.5,89.1,1.0,36.1,55.23,Rainy,Quadcopter,Restricted,True,False,False,True,Expert,Low,6.61,Low
FL100211,5.55,91.0,30.0,72.9,3.0,4.11,146.2,3.2,28.4,44.46,Clear,Quadcopter,Suburban,False,False,False,False,Basic,Medium,-2.53,Low
FL102689,7.32,70.0,26.1,49.1,23.0,1.57,92.8,3.3,39.9,51.23,Cloudy,Hexacopter,Urban,False,False,False,False,Expert,Medium,-8.75,Low
FL101949,3.24,100.0,44.5,8.9,7.8,1.8,114.8,5.4,34.0,43.64,Cloudy,Hexacopter,Suburban,False,False,False,False,Basic,Medium,4.48,Low
FL101362,9.89,79.2,44.6,61.9,3.7,1.52,115.0,1.5,48.5,38.58,Cloudy,Quadcopter,Urban,True,False,False,True,Basic,Medium,3.26,Low
FL102151,8.82,67.2,24.5,63.5,4.4,3.04,29.6,4.6,31.4,48.77,Clear,Hexacopter,Suburban,False,False,False,False,Advanced,Low,-11.25,Low
FL102153,15.46,76.5,35.6,64.2,12.8,0.63,82.4,2.2,51.1,58.6,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,Medium,3.08,Low
FL100567,14.28,82.3,28.5,93.2,3.3,4.65,84.7,0.8,39.4,44.31,Cloudy,Quadcopter,Urban,True,False,False,True,Basic,Medium,33.66,High
FL102206,10.31,86.6,32.6,48.0,9.5,3.22,116.7,1.7,23.1,53.56,Cloudy,Hexacopter,Suburban,False,False,False,False,Basic,Low,0.5,Low
FL102093,6.2,65.5,22.1,44.5,20.7,3.05,101.5,4.4,37.0,37.87,Cloudy,Quadcopter,Suburban,False,False,False,True,Advanced,Low,-5.34,Low
FL101710,12.23,73.6,12.2,56.5,4.7,0.96,59.9,4.5,57.9,57.56,Clear,Quadcopter,Suburban,False,False,False,True,Basic,High,0.22,Low
FL101263,5.51,78.6,25.7,63.0,11.4,1.02,120.9,3.6,21.2,49.55,Cloudy,Hexacopter,Suburban,True,False,False,False,Basic,Low,-1.03,Low
FL102123,7.87,139.5,42.6,52.2,21.1,0.58,84.7,3.8,31.3,44.67,Clear,Quadcopter,Suburban,False,False,True,True,Basic,Medium,17.22,Medium
FL100798,6.87,80.0,26.8,45.1,7.7,1.41,76.8,0.3,15.7,42.45,Clear,Quadcopter,Suburban,False,False,False,True,Advanced,Low,14.38,Medium
FL100080,20.95,73.1,40.6,54.7,25.3,1.38,101.4,3.1,44.7,47.88,Windy,Hexacopter,Urban,False,False,False,False,Advanced,Medium,33.89,High
FL100032,4.57,60.0,21.5,100.0,18.8,1.2,180.0,5.5,44.6,64.3,Cloudy,Quadcopter,Suburban,False,False,False,False,Advanced,Medium,-0.91,Low
FL100414,4.11,83.1,34.6,65.4,17.4,0.35,91.7,2.4,40.8,45.39,Stormy,Quadcopter,Rural,True,False,False,True,Basic,Low,9.75,Medium
FL101804,5.43,62.1,33.2,12.1,4.4,1.21,118.2,0.2,82.6,40.5,Clear,Hexacopter,Urban,True,False,False,True,Basic,High,2.52,Low
FL102213,4.96,79.2,26.6,47.4,17.4,2.55,103.8,3.1,9.4,64.29,Cloudy,FixedWing,Restricted,False,False,False,True,Basic,Low,8.35,Medium
FL101321,4.86,88.0,25.2,51.1,39.8,0.89,84.3,11.8,41.4,50.28,Rainy,Hexacopter,Rural,True,False,False,True,Advanced,Medium,2.78,Low
FL101567,8.7,63.4,20.8,75.4,3.0,1.77,100.0,3.2,28.5,65.27,Clear,Quadcopter,Urban,False,False,False,True,Advanced,Low,-6.65,Low
FL100783,11.69,87.2,14.0,55.2,3.5,1.66,39.5,0.6,57.1,48.53,Clear,Quadcopter,Suburban,False,False,False,True,Basic,High,-5.45,Low
FL102991,7.01,62.6,31.4,74.9,12.7,2.41,126.7,1.6,22.0,48.33,Cloudy,Hexacopter,Rural,False,False,True,True,Basic,Low,4.58,Low
FL101412,11.34,99.7,37.2,44.5,7.5,0.89,62.4,0.6,51.8,65.84,Cloudy,Quadcopter,Suburban,False,False,False,True,Basic,High,-2.0,Low
FL100457,3.25,46.4,25.9,52.4,8.0,1.51,106.6,0.9,26.2,60.19,Stormy,Hexacopter,Restricted,False,False,False,False,Advanced,Medium,14.06,Medium
FL100139,3.22,92.8,39.3,68.9,14.2,2.25,108.1,,63.1,46.29,Rainy,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,0.78,Low
FL102230,3.59,68.0,25.9,87.3,5.0,2.16,131.0,12.8,38.9,44.06,Rainy,Hexacopter,Urban,False,True,False,False,Advanced,Low,-2.35,Low
FL101025,11.26,80.1,15.9,40.9,5.8,2.84,141.1,0.5,44.6,54.12,Windy,Quadcopter,Suburban,False,False,False,True,Expert,Medium,8.93,Medium
FL100088,5.47,97.6,30.4,79.9,3.8,1.03,95.5,1.7,42.5,53.65,Foggy,Quadcopter,Urban,True,False,False,False,Advanced,Medium,6.31,Low
FL101442,8.68,93.7,37.3,83.5,15.2,3.55,78.4,9.7,23.8,52.41,Windy,Quadcopter,Urban,False,False,True,False,Advanced,Low,18.05,High
FL101831,8.04,96.7,48.0,63.2,7.9,2.09,109.2,1.0,57.6,57.52,Rainy,Quadcopter,Urban,False,False,False,True,Advanced,High,-3.67,Low
FL102576,9.75,78.3,19.3,84.3,6.5,1.06,72.1,9.9,34.8,41.8,Cloudy,Hexacopter,Suburban,True,False,False,False,Advanced,Low,-0.63,Low
FL100254,3.35,76.2,26.5,39.2,12.9,1.08,100.7,3.5,31.7,45.61,Windy,FixedWing,Urban,True,False,False,True,Expert,Low,4.63,Low
FL100605,7.37,76.3,36.5,56.6,44.5,1.51,72.4,5.0,41.0,44.13,Clear,Quadcopter,Suburban,False,True,True,True,Expert,Medium,5.26,Low
FL101044,14.43,100.0,21.8,40.7,15.5,0.75,155.2,1.3,32.1,45.21,Windy,Hexacopter,Suburban,False,False,False,True,Advanced,Low,-0.07,Low
FL100568,13.56,68.3,29.4,68.8,7.1,2.11,67.3,0.5,73.3,53.56,Foggy,Quadcopter,Urban,True,False,False,True,Advanced,High,39.47,High
FL101732,6.37,47.5,28.5,79.8,11.4,2.98,87.4,1.2,25.0,57.91,Foggy,Hexacopter,Suburban,False,False,False,True,Expert,Medium,-4.67,Low
FL102542,11.79,71.3,27.1,22.6,16.5,2.99,92.5,4.4,15.6,55.26,Windy,Hexacopter,Suburban,False,True,False,False,Basic,Low,-1.38,Low
FL100857,18.94,70.7,12.5,78.0,9.3,1.51,86.7,0.8,30.3,39.57,Rainy,FixedWing,Rural,False,False,False,False,Basic,Low,28.44,High
FL102472,7.16,84.9,30.4,60.7,14.7,2.85,89.9,6.6,52.1,31.14,Rainy,Quadcopter,Restricted,False,False,False,True,Advanced,Medium,5.56,Low
FL100817,1.54,70.2,25.9,55.1,12.2,1.46,154.0,2.4,12.3,53.0,Foggy,Quadcopter,Suburban,False,False,False,True,Advanced,Low,7.53,Low
FL102030,22.48,83.6,17.8,56.4,1.0,2.16,74.0,5.4,41.7,55.3,Cloudy,Quadcopter,Urban,False,True,False,False,Basic,Medium,28.19,High
FL101877,5.67,89.9,26.9,52.2,19.3,3.24,70.1,7.1,28.9,58.96,Rainy,Quadcopter,Suburban,False,False,False,True,Expert,Medium,-4.32,Low
FL100141,12.84,68.5,37.9,57.4,4.2,0.21,88.8,1.3,84.1,66.22,Rainy,Hexacopter,Suburban,False,False,False,True,Basic,High,19.42,High
FL100443,7.01,89.3,42.9,100.0,9.5,0.33,102.5,1.7,42.0,48.58,Clear,Hexacopter,Suburban,False,False,False,True,Basic,Medium,-4.69,Low
FL101174,4.55,67.5,22.9,42.5,20.5,0.65,103.6,6.2,74.4,54.97,Clear,Hexacopter,Rural,True,False,False,True,Advanced,Medium,-11.04,Low
FL100486,10.99,69.6,26.7,46.2,1.4,5.84,102.2,1.9,49.6,64.69,Foggy,Quadcopter,Suburban,False,False,False,True,Basic,Medium,29.7,High
FL100881,4.71,98.4,31.0,47.1,4.6,0.42,90.3,1.1,29.1,45.07,Stormy,Quadcopter,Suburban,False,False,False,True,Basic,Low,18.91,High
FL102564,15.93,76.3,35.3,61.7,11.3,3.0,99.8,6.3,19.6,41.54,Cloudy,Quadcopter,Restricted,False,False,False,True,Advanced,Low,6.39,Low
FL101084,9.74,75.2,31.4,,7.7,3.06,63.1,2.0,21.4,32.95,Rainy,Hexacopter,Suburban,False,False,False,True,Expert,Low,1.55,Low
FL101299,6.95,73.8,32.2,49.0,3.2,1.2,70.4,2.6,42.3,69.78,Clear,FixedWing,Urban,True,False,False,True,Advanced,Medium,-5.22,Low
FL100175,8.95,75.9,26.6,51.1,5.7,2.24,96.0,10.1,39.1,50.44,Clear,Hexacopter,Urban,False,False,False,False,Advanced,Medium,-5.68,Low
FL101094,10.14,55.6,22.0,65.0,21.7,2.37,118.7,4.1,63.6,42.81,Rainy,Hexacopter,Urban,False,False,True,False,Advanced,High,18.79,High
FL102700,14.12,55.5,19.3,58.8,3.3,0.67,78.0,3.5,59.0,33.56,Cloudy,Hexacopter,Urban,False,False,False,False,Advanced,High,-6.7,Low
FL102846,11.59,99.0,37.3,69.9,29.6,1.6,99.8,15.0,84.4,55.46,Clear,Quadcopter,Suburban,True,False,False,True,Advanced,High,6.57,Low
FL101963,3.23,65.2,21.3,29.5,36.3,4.44,93.0,2.0,28.5,48.68,Rainy,Hexacopter,Suburban,False,False,False,True,Basic,Low,10.6,Medium
FL102681,11.45,59.8,42.0,64.9,7.7,1.22,69.3,2.5,10.5,55.89,Rainy,Quadcopter,Urban,True,False,False,False,Basic,Low,12.3,Medium
FL102097,34.72,61.3,17.7,53.3,17.7,5.08,107.5,5.6,38.2,45.29,Cloudy,Quadcopter,Rural,False,False,False,False,Advanced,Medium,75.47,High
FL102155,6.66,59.4,23.0,55.6,15.5,5.73,71.4,15.0,46.2,46.17,Clear,Quadcopter,Urban,False,False,False,True,Expert,Medium,20.79,High
FL101556,19.41,76.5,39.2,45.0,9.1,1.91,87.1,0.2,77.1,,Rainy,Hexacopter,Suburban,False,True,False,False,Basic,Medium,41.56,High
FL101670,6.11,81.7,39.0,53.9,6.9,1.19,117.2,10.6,29.0,,Rainy,Quadcopter,Rural,False,False,False,True,Basic,Low,5.45,Low
FL100177,10.49,86.3,42.1,,10.9,2.67,113.5,2.9,57.1,41.82,Rainy,Hexacopter,Urban,True,False,False,True,Basic,High,5.82,Low
FL101078,8.33,75.4,48.0,44.8,32.2,3.38,91.2,0.0,19.9,54.3,Foggy,Quadcopter,Urban,False,False,True,True,Advanced,Low,24.67,High
FL100598,19.3,94.6,17.9,58.5,49.9,3.53,65.2,1.9,81.0,48.66,Windy,FixedWing,Suburban,True,False,False,True,Basic,High,28.38,High
FL102190,3.93,78.0,31.4,58.3,34.7,2.91,97.5,3.8,34.4,45.94,Clear,Hexacopter,Suburban,False,True,False,True,Advanced,Low,-3.91,Low
FL102531,2.62,81.7,27.3,61.2,15.9,1.95,72.0,0.1,42.3,43.14,Cloudy,FixedWing,Urban,False,False,False,True,Advanced,Medium,5.69,Low
FL102667,3.83,69.6,31.3,51.3,3.0,2.63,71.5,1.0,25.4,50.67,Foggy,Hexacopter,Rural,False,False,False,True,Advanced,Low,10.08,Medium
FL102786,3.83,66.8,30.7,33.6,5.9,3.45,114.9,,58.1,47.37,Rainy,Hexacopter,Suburban,False,True,False,False,Advanced,High,3.41,Low
FL100479,3.37,100.0,20.5,54.6,0.8,1.9,92.7,5.6,65.7,44.71,Clear,Quadcopter,Rural,False,False,False,True,Basic,Medium,3.38,Low
FL101967,4.99,77.0,29.0,36.3,27.2,1.91,102.9,1.4,40.1,49.78,Clear,Quadcopter,Urban,False,False,False,True,Basic,Medium,1.62,Low
FL101057,4.47,73.0,41.2,49.7,13.5,1.3,55.3,,43.6,53.93,Clear,Hexacopter,Suburban,True,False,False,True,Expert,Medium,0.61,Low
FL102268,10.15,68.2,40.4,33.6,13.3,1.15,56.8,0.7,56.8,59.82,Rainy,Quadcopter,Suburban,False,False,False,True,Basic,Medium,6.79,Low
FL100533,3.58,76.1,25.3,91.5,20.7,2.6,51.8,6.3,65.1,41.63,Cloudy,Hexacopter,Rural,False,False,False,True,Advanced,Medium,-2.92,Low
FL101103,21.53,83.3,35.4,49.6,3.9,1.28,163.1,4.0,39.7,47.52,Clear,Quadcopter,Suburban,False,False,False,False,Expert,Low,27.81,High
FL101106,2.78,72.1,24.3,57.6,8.0,2.51,134.4,2.6,47.4,46.09,Cloudy,Hexacopter,Rural,False,False,False,False,Advanced,Medium,-5.77,Low
FL102927,4.8,72.5,29.0,34.9,28.6,4.88,147.4,1.0,41.3,56.77,Cloudy,Hexacopter,Urban,False,False,False,False,Advanced,Low,-4.42,Low
FL101123,7.98,91.6,25.5,49.8,29.6,1.55,117.5,1.3,44.1,46.69,Windy,Quadcopter,Rural,True,False,False,False,Advanced,Medium,1.17,Low
FL100942,8.18,74.7,34.2,60.5,10.0,1.0,66.5,0.3,31.6,52.19,Cloudy,Hexacopter,Urban,True,False,False,True,Basic,Low,3.18,Low
FL100162,10.09,48.9,37.4,65.7,7.9,2.87,88.9,4.2,16.7,45.0,Clear,Quadcopter,Urban,False,False,False,False,Expert,Low,-5.21,Low
FL101551,7.74,87.6,23.2,45.7,4.6,1.8,108.2,1.4,44.8,42.84,Clear,Quadcopter,Restricted,False,False,False,True,Basic,Medium,15.44,Medium
FL100965,2.82,84.1,36.3,30.0,14.9,2.89,115.0,2.3,49.9,46.58,Windy,FixedWing,Suburban,False,False,False,True,Advanced,Medium,4.9,Low
FL100471,11.1,71.7,28.9,42.9,12.3,2.08,61.0,0.7,45.0,38.46,Windy,Quadcopter,Rural,False,True,False,True,Basic,Medium,13.23,Medium
FL100844,23.53,73.7,34.1,90.7,7.3,1.92,91.0,2.8,24.8,54.77,Clear,FixedWing,Urban,False,True,False,False,Advanced,Medium,35.48,High
FL100998,5.93,65.9,19.7,56.5,4.9,1.15,72.4,4.3,20.1,31.16,Stormy,Hexacopter,Suburban,False,False,False,True,Expert,Low,6.01,Low
FL101904,14.67,72.7,43.2,53.9,10.2,1.71,91.5,0.8,72.4,45.82,Clear,Hexacopter,Suburban,True,False,False,True,Advanced,Medium,1.86,Low
FL100030,6.71,67.0,18.6,32.0,4.6,2.29,129.9,7.0,38.6,59.84,Cloudy,Hexacopter,Rural,True,False,False,True,Advanced,Medium,3.35,Low
FL102890,2.6,89.7,16.3,58.9,39.8,2.33,136.2,4.4,39.0,41.34,Clear,Quadcopter,Urban,False,False,False,False,Basic,Medium,2.46,Low
FL100423,18.15,76.6,18.8,67.3,6.6,1.05,113.3,0.8,40.1,63.85,Stormy,Quadcopter,Suburban,True,False,False,False,Advanced,Low,25.55,High
FL100511,4.62,73.4,16.7,61.0,9.9,3.3,118.8,2.9,6.1,53.9,Cloudy,FixedWing,Suburban,False,True,False,False,Advanced,Low,-3.81,Low
FL102758,3.35,82.5,29.4,64.3,5.7,0.47,52.1,2.5,44.0,48.7,Clear,Quadcopter,Suburban,False,False,False,False,Basic,Low,-0.65,Low
FL102737,2.62,96.2,19.4,57.1,8.6,2.06,78.5,2.4,57.7,37.16,Cloudy,Quadcopter,Suburban,False,False,False,False,Advanced,High,-6.83,Low
FL101393,4.52,91.9,-33.3,41.4,7.0,6.72,99.4,4.5,32.3,51.91,Clear,Quadcopter,Urban,True,False,True,True,Basic,Medium,29.43,High
FL101586,4.32,75.5,36.8,71.8,35.0,0.79,59.8,10.1,41.1,48.17,Clear,Quadcopter,Rural,False,False,False,False,Advanced,Low,35.93,High
FL101929,6.22,97.2,29.6,53.3,19.7,7.16,109.0,0.5,27.6,59.26,Foggy,Quadcopter,Urban,True,False,False,False,Basic,Medium,47.17,High
FL102497,1.68,78.0,33.6,38.2,9.7,67.3,149.4,3.9,68.8,52.65,Cloudy,Quadcopter,Suburban,False,True,False,False,Expert,Medium,-8.33,Low
FL100787,1.32,66.6,36.2,78.9,12.8,3.98,130.3,9.0,60.3,46.09,Clear,Quadcopter,Rural,False,False,False,True,Expert,Medium,-10.97,Low
FL102636,11.01,61.1,29.3,88.2,11.8,72.3,91.6,5.0,54.1,44.71,Rainy,Quadcopter,Urban,False,True,False,False,Basic,High,13.31,Medium
FL102538,8.49,76.1,29.1,49.5,20.2,4.01,110.3,7.7,63.1,50.39,Cloudy,Hexacopter,Suburban,True,False,False,False,Advanced,Medium,-13.1,Low
FL100402,11.47,37.9,27.2,56.7,9.3,2.27,108.9,5.9,47.4,67.62,Clear,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,-1.55,Low
FL100433,2.63,83.0,39.0,90.7,4.3,7.38,74.4,3.8,52.0,40.88,Clear,Quadcopter,Restricted,False,False,False,True,Advanced,Medium,17.55,Medium
FL101151,6.75,76.8,28.5,60.2,10.9,0.39,53.6,0.7,58.0,40.48,Windy,Quadcopter,Urban,False,False,False,True,Basic,Medium,10.0,Medium
FL100073,11.95,70.2,14.7,46.6,16.2,1.72,90.7,1.4,35.5,39.16,Clear,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,-2.89,Low
FL101536,8.95,74.7,36.4,55.5,24.9,2.31,107.7,0.8,30.1,58.51,Clear,Quadcopter,Urban,False,False,False,False,Basic,Medium,8.67,Medium
FL102709,2.37,60.2,41.1,81.6,3.3,1.82,91.6,2.3,50.2,53.99,Clear,Quadcopter,Suburban,False,False,False,True,Advanced,Medium,-13.47,Low
FL100621,2.58,74.4,26.1,35.7,1.9,3.0,111.5,1.9,28.2,46.47,Stormy,Quadcopter,Rural,False,False,False,False,Basic,Low,20.09,High
FL101437,10.25,69.4,31.0,65.4,1.6,1.62,93.6,2.6,36.3,58.42,Clear,Quadcopter,Suburban,False,True,False,True,Advanced,Medium,-4.5,Low
FL101559,7.75,77.7,29.9,38.5,17.4,0.36,93.3,4.3,14.4,31.93,Cloudy,Hexacopter,Urban,True,True,False,True,Basic,Low,-3.67,Low
FL101566,3.41,88.7,22.3,44.4,3.5,1.0,82.7,2.7,58.3,40.08,Clear,Quadcopter,Urban,False,False,False,True,Advanced,Medium,0.57,Low
FL100324,20.19,63.2,25.2,20.3,4.0,1.56,90.4,0.1,62.3,43.84,Windy,Quadcopter,Suburban,False,False,False,True,Advanced,High,25.15,High
FL100332,2.92,100.0,25.9,32.1,4.5,4.93,98.5,11.1,10.2,52.46,Clear,FixedWing,Rural,True,False,False,True,Advanced,Low,-3.78,Low
FL101392,1.75,70.9,34.8,21.7,5.6,4.37,117.4,5.3,29.7,41.17,Windy,Quadcopter,Suburban,False,True,False,True,Basic,Low,6.34,Low
FL100650,2.67,75.4,20.0,40.5,11.7,2.56,117.1,4.5,56.5,58.41,Cloudy,Quadcopter,Urban,False,False,False,False,Basic,High,9.53,Medium
FL102236,0.64,86.6,14.8,79.6,5.4,2.8,73.3,0.0,56.0,62.89,Rainy,Quadcopter,Rural,False,False,False,True,Expert,Medium,-4.78,Low
FL101533,3.16,88.1,35.3,37.6,32.4,0.56,47.5,3.7,11.0,50.08,Stormy,Hexacopter,Suburban,False,False,False,True,Basic,Low,16.25,Medium
FL102163,6.37,86.2,26.6,61.2,8.4,2.72,107.8,2.6,70.2,47.15,Clear,Hexacopter,Urban,True,False,False,True,Basic,Medium,-0.94,Low
FL100543,6.47,71.2,29.0,56.2,23.1,2.29,99.7,4.1,63.1,50.44,Clear,Hexacopter,Suburban,False,False,False,True,Advanced,Medium,-7.88,Low
FL102958,8.6,47.8,14.7,61.1,14.1,2.2,95.6,1.1,37.4,51.09,Clear,Quadcopter,Urban,False,False,False,False,Basic,Low,3.99,Low
FL101818,7.91,82.1,32.4,49.8,13.4,2.39,132.6,11.4,31.7,41.38,Clear,Quadcopter,Rural,False,False,False,True,Basic,Low,3.43,Low
FL101624,4.47,84.8,31.3,48.4,2.9,2.64,95.1,1.2,49.2,54.52,Clear,Quadcopter,Suburban,True,False,False,True,Basic,Medium,-0.29,Low
FL101177,4.85,75.2,24.3,41.3,7.4,2.14,78.6,4.4,70.5,47.49,Clear,Quadcopter,Urban,False,False,False,False,Advanced,Medium,-3.79,Low
FL100679,4.02,92.2,42.8,48.3,15.2,1.39,108.0,2.3,40.2,60.25,Stormy,Quadcopter,Rural,True,False,False,True,Advanced,Low,5.17,Low
FL102096,16.25,86.1,33.2,45.1,13.1,5.04,95.0,6.0,17.8,43.74,Foggy,Quadcopter,Urban,False,False,False,True,Basic,Low,37.34,High
FL102029,4.24,93.0,31.2,61.6,9.2,1.47,72.3,1.0,53.0,54.11,Clear,Quadcopter,Urban,True,False,False,True,Advanced,Medium,-1.8,Low
FL101659,5.01,66.8,28.4,52.0,11.1,2.53,75.3,4.3,43.2,50.44,Cloudy,Quadcopter,Suburban,True,False,False,False,Basic,Medium,1.92,Low
FL101637,6.66,71.8,44.4,21.3,16.0,4.03,63.3,0.5,35.7,68.92,Rainy,Quadcopter,Urban,False,False,False,False,Advanced,Low,6.61,Low
